Rank,Rank Δ,Player,Code,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played,Title,Title Count,Leaderboard Rank
-,-,Enthusio,-,1431.94,-2.83,1613.34,0.0,60.47,0.94,120,0.0,70,0.0,48,0.0,2,0.0,58.33,0.0,2021-08-29,-,0,-
705,21,IpaStian,NO,1431.85,16.89,1503.0,17.73,23.72,0.28,516,39.0,242,24.0,270,15.0,4,0.0,46.9,1.2,2026-08-16,-,0,487.0
706,-36,Vyzvejkanec,-,1431.82,-4.26,1551.27,0.0,39.82,1.42,118,0.0,59,0.0,59,0.0,0,0.0,50.0,0.0,2026-03-30,-,0,939.0
-,-,KenCastle,-,1431.73,-2.62,1622.17,0.0,63.48,0.87,72,0.0,38,0.0,34,0.0,0,0.0,52.78,0.0,2022-02-24,-,0,-
-,-,Finite,-,1431.43,-1.36,1792.46,0.0,120.34,0.45,12,0.0,12,0.0,0,0.0,0,0.0,100.0,0.0,2021-11-29,-,0,-
-,-,GedoMazo,-,1431.17,-2.18,1657.19,0.0,75.34,0.73,30,0.0,16,0.0,14,0.0,0,0.0,53.33,0.0,2024-04-04,-,0,-
707,20,Bathman,CL,1430.97,16.92,1497.06,19.29,22.03,0.79,542,41.0,269,25.0,270,16.0,3,0.0,49.63,0.93,2026-08-15,-,0,412.0
-,-,Milah,-,1430.45,-3.01,1595.85,0.0,55.13,1.0,150,0.0,88,0.0,60,0.0,2,0.0,58.67,0.0,2022-03-06,-,0,-
-,-,Luthenoor,-,1430.34,-2.61,1620.84,0.0,63.5,0.87,84,0.0,53,0.0,31,0.0,0,0.0,63.1,0.0,2022-02-01,-,0,-
708,14,broskiumenyiora,US,1429.84,13.66,1520.62,17.05,30.26,1.13,296,7.0,144,6.0,149,1.0,3,0.0,48.65,0.9,2026-07-29,-,0,697.0
-,-,Corrsarz,-,1429.53,-1.29,1808.49,0.0,126.32,0.43,18,0.0,15,0.0,3,0.0,0,0.0,83.33,0.0,2020-06-28,-,0,-
709,-66,Tomtomparking,FR,1429.4,-13.83,1495.59,-11.39,22.06,0.81,1353,41.0,625,14.0,716,27.0,12,0.0,46.19,-0.38,2026-08-16,-,0,308.0
710,-61,Pelej,PL,1429.18,-12.47,1536.33,-10.76,35.72,0.57,359,7.0,153,2.0,202,5.0,4,0.0,42.62,-0.28,2026-07-20,-,0,-
-,-,chrislear,-,1428.97,-1.88,1689.15,0.0,86.73,0.63,25,0.0,16,0.0,8,0.0,1,0.0,64.0,0.0,2023-05-14,-,0,-
711,209,jdtyler7,US,1428.9,98.81,1553.02,51.77,41.38,-15.68,87,41.0,54,26.0,32,14.0,1,1.0,62.07,1.2,2026-08-13,-,0,-
712,148,ThePerceptiveGamer,-,1428.65,66.45,1533.79,58.69,35.05,-2.59,127,22.0,75,17.0,52,5.0,0,0.0,59.06,3.82,2026-08-09,-,0,845.0
713,-39,Iosefvs,-,1428.57,-5.27,1524.98,0.0,32.14,1.76,853,0.0,408,0.0,440,0.0,5,0.0,47.83,0.0,2026-01-28,-,0,681.0
714,-46,sergraim,-,1428.35,-8.12,1507.79,-3.88,26.48,1.41,944,17.0,464,7.0,469,9.0,11,1.0,49.15,-0.15,2026-07-24,-,0,334.0
715,-24,Bookhouseboy,NO,1427.98,1.25,1497.72,3.1,23.25,0.62,1130,41.0,529,23.0,593,18.0,8,0.0,46.81,0.35,2026-08-12,-,0,456.0
716,-36,Bizniouf,-,1427.9,-4.33,1500.11,-4.06,24.07,0.09,379,41.0,191,20.0,186,21.0,2,0.0,50.4,-0.19,2026-08-21,-,0,451.0
-,-,Epikoros,-,1427.87,-2.41,1631.66,0.0,67.93,0.8,45,0.0,21,0.0,22,0.0,2,0.0,46.67,0.0,2023-04-16,-,0,-
717,70,Pants101,-,1427.54,34.87,1565.75,31.8,46.07,-1.02,76,6.0,41,5.0,34,1.0,1,0.0,53.95,2.52,2026-07-24,-,0,872.0
718,-42,SteffenViisdom,-,1427.4,-5.91,1560.54,-5.11,44.38,0.27,92,3.0,43,1.0,49,2.0,0,0.0,46.74,-0.45,2026-06-21,-,0,872.0
719,4,amadeo,-,1426.9,11.21,1594.32,-62.55,55.81,-24.59,49,24.0,31,12.0,18,12.0,0,0.0,63.27,-12.73,2026-08-13,-,0,-
720,-15,Vi15So17,DE,1426.38,4.69,1491.65,7.37,21.76,0.89,967,41.0,473,26.0,488,15.0,6,0.0,48.91,0.64,2026-08-12,-,0,365.0
721,-27,Carbon14,-,1426.35,-0.02,1497.99,2.68,23.88,0.9,1031,30.0,503,16.0,523,14.0,5,0.0,48.79,0.14,2026-08-07,-,0,361.0
722,new,BobChiringuito,-,1426.33,976.33,1670.65,170.65,81.44,81.44,18,18.0,13,13.0,5,5.0,0,0.0,72.22,72.22,2026-08-02,-,0,-
723,6,Noash,US,1426.15,12.83,1525.75,16.25,33.2,1.14,584,6.0,303,6.0,279,0.0,2,0.0,51.88,0.5,2026-08-02,-,0,611.0
724,-58,irule,-,1426.09,-10.46,1494.14,-7.84,22.68,0.87,519,35.0,254,14.0,263,21.0,2,0.0,48.94,-0.65,2026-08-14,-,0,457.0
725,-64,Cresspahl,US,1425.69,-13.26,1492.31,-12.18,22.21,0.36,525,41.0,253,14.0,269,25.0,3,2.0,48.19,-1.19,2026-08-10,-,0,355.0
726,-17,Metil,-,1425.51,5.35,1524.12,8.04,32.87,0.9,284,6.0,137,4.0,145,2.0,2,0.0,48.24,0.4,2026-07-28,-,0,939.0
-,-,Goodgame111,-,1425.44,-2.18,1651.27,0.0,75.28,0.73,38,0.0,28,0.0,10,0.0,0,0.0,73.68,0.0,2023-04-11,-,0,-
-,-,DaemonCleaner,NO,1425.41,-3.0,1589.97,0.0,54.85,1.0,94,0.0,55,0.0,39,0.0,0,0.0,58.51,0.0,2024-10-31,-,0,-
727,-49,Peperinni,-,1425.4,-7.27,1524.27,-3.56,32.96,1.24,217,3.0,110,1.0,106,2.0,1,0.0,50.69,-0.24,2026-06-23,-,0,910.0
-,-,Giga,IT,1425.07,-4.47,1539.73,0.0,38.22,1.49,462,0.0,235,0.0,225,0.0,2,0.0,50.87,0.0,2024-10-13,G,4,-
-,-,Serena,AT,1424.5,-4.09,1545.1,0.0,40.2,1.36,162,0.0,80,0.0,81,0.0,1,0.0,49.38,0.0,2025-03-26,-,0,621.0
728,-24,Diogenes,AU,1424.26,2.36,1491.53,6.0,22.43,1.21,1334,41.0,644,26.0,679,15.0,11,0.0,48.28,0.48,2026-08-20,-,0,326.0
729,-95,M.T,-,1424.2,-25.73,1533.81,-28.37,36.54,-0.88,157,13.0,86,2.0,70,11.0,1,0.0,54.78,-3.55,2026-08-15,-,0,469.0
-,-,aimo,CN,1424.12,-2.14,1653.31,0.0,76.4,0.71,30,0.0,20,0.0,10,0.0,0,0.0,66.67,0.0,2023-10-05,-,0,-
-,-,Valsim,-,1424.08,-3.38,1570.59,0.0,48.83,1.13,90,0.0,49,0.0,41,0.0,0,0.0,54.44,0.0,2025-03-22,-,0,939.0
730,-42,yhw,-,1424.06,-4.19,1542.04,0.0,39.33,1.4,132,0.0,77,0.0,55,0.0,0,0.0,58.33,0.0,2026-03-27,-,0,939.0
-,-,g.threepwood,-,1423.87,-3.25,1576.48,0.0,50.87,1.08,260,0.0,141,0.0,117,0.0,2,0.0,54.23,0.0,2023-05-08,-,0,-
731,-47,KEIL,PL,1423.85,-6.31,1493.32,-3.01,23.16,1.1,1029,28.0,489,9.0,533,18.0,7,1.0,47.52,-0.43,2026-07-30,-,0,541.0
-,-,Vanilla,-,1423.8,-3.27,1574.33,0.0,50.18,1.09,96,0.0,47,0.0,49,0.0,0,0.0,48.96,0.0,2024-09-04,-,0,-
732,-74,opatulony,PL,1423.7,-15.89,1500.76,-12.39,25.69,1.16,704,18.0,349,6.0,348,12.0,7,0.0,49.57,-0.43,2026-07-16,-,0,368.0
733,-47,czaurel,-,1423.7,-5.75,1510.71,0.0,29.01,1.92,637,0.0,312,0.0,318,0.0,7,0.0,48.98,0.0,2026-05-30,-,0,529.0
-,-,NicolBolas,-,1423.15,-1.64,1721.12,0.0,99.32,0.55,16,0.0,13,0.0,3,0.0,0,0.0,81.25,0.0,2024-10-31,-,0,-
734,-27,Ratsia,FI,1423.04,2.52,1510.1,3.02,29.02,0.17,286,16.0,149,9.0,135,7.0,2,0.0,52.1,0.25,2026-08-07,-,0,802.0
735,3,joecackler,-,1422.86,11.52,1554.09,-3.52,43.74,-5.01,79,17.0,45,8.0,33,9.0,1,0.0,56.96,-2.72,2026-08-13,-,0,868.0
-,-,samtheman,-,1422.82,-3.03,1597.13,0.0,58.1,1.01,130,0.0,64,0.0,65,0.0,1,0.0,49.23,0.0,2021-12-05,-,0,-
736,-47,Prashanth,-,1422.55,-4.79,1497.68,-2.08,25.04,0.9,384,19.0,192,8.0,190,11.0,2,0.0,50.0,-0.41,2026-08-12,-,0,393.0
-,-,Rockdrigo,-,1422.48,-2.26,1638.84,0.0,72.12,0.75,68,0.0,45,0.0,23,0.0,0,0.0,66.18,0.0,2022-01-01,-,0,-
737,-29,DayWeed,-,1422.16,1.74,1533.95,4.55,37.26,0.94,160,3.0,104,2.0,54,0.0,2,1.0,65.0,0.03,2026-06-14,-,0,620.0
738,-43,Skatanic,-,1422.15,-3.66,1557.51,0.0,45.12,1.22,85,0.0,45,0.0,40,0.0,0,0.0,52.94,0.0,2026-03-25,-,0,872.0
739,-54,Kaiserschmarrn,-,1421.99,-7.62,1517.82,0.0,31.94,2.54,600,0.0,309,0.0,285,0.0,6,0.0,51.5,0.0,2026-05-26,G,8,407.0
-,-,cal21,-,1421.86,-3.42,1574.78,0.0,50.97,1.14,282,0.0,163,0.0,117,0.0,2,0.0,57.8,0.0,2022-11-23,G,2,-
-,-,Adrian-2909,-,1421.66,-1.49,1749.43,0.0,109.25,0.5,18,0.0,18,0.0,0,0.0,0,0.0,100.0,0.0,2022-03-06,-,0,-
740,-41,Sale,-,1421.44,-2.2,1648.12,0.0,75.56,0.73,49,0.0,23,0.0,26,0.0,0,0.0,46.94,0.0,2026-03-28,-,0,-
741,-48,Synchro,BD,1421.4,-4.98,1543.06,0.0,40.55,1.66,123,0.0,64,0.0,59,0.0,0,0.0,52.03,0.0,2026-02-25,-,0,728.0
742,-65,mikemast,-,1421.27,-11.92,1519.95,-11.59,32.9,0.11,176,11.0,82,2.0,92,9.0,2,0.0,46.59,-1.89,2026-08-17,-,0,488.0
743,-53,NRoy,US,1421.11,-5.89,1508.0,0.0,28.96,1.96,333,0.0,168,0.0,162,0.0,3,0.0,50.45,0.0,2026-02-14,-,0,616.0
744,-52,Captn4wesome,DE,1421.1,-5.53,1492.78,-3.28,23.89,0.75,490,35.0,236,17.0,253,18.0,1,0.0,48.16,0.03,2026-08-15,-,0,387.0
745,-86,sodalppargkppakee,-,1420.86,-18.56,1504.14,-16.98,27.76,0.53,292,18.0,143,5.0,147,13.0,2,0.0,48.97,-1.39,2026-08-20,-,0,422.0
-,-,Mrzout,-,1420.73,-3.82,1554.43,0.0,44.57,1.27,275,0.0,151,0.0,124,0.0,0,0.0,54.91,0.0,2025-03-17,-,0,805.0
-,-,BoBo1983,-,1419.32,-1.68,1710.39,0.0,97.03,0.56,36,0.0,27,0.0,8,0.0,1,0.0,75.0,0.0,2020-09-27,-,0,-
-,-,Ferguse72,-,1419.16,-2.37,1627.27,0.0,69.37,0.79,45,0.0,33,0.0,12,0.0,0,0.0,73.33,0.0,2024-04-04,-,0,-
-,-,Vienneau,-,1419.07,-2.29,1633.53,0.0,71.49,0.76,72,0.0,42,0.0,30,0.0,0,0.0,58.33,0.0,2019-12-30,-,0,-
746,-22,Dubz,-,1418.97,3.52,1494.93,2.11,25.32,-0.47,424,41.0,208,20.0,215,21.0,1,0.0,49.06,-0.03,2026-08-17,-,0,602.0
-,-,Honigbaer,DE,1418.86,-4.59,1538.72,0.0,39.95,1.53,469,0.0,256,0.0,204,0.0,9,0.0,54.58,0.0,2024-08-19,-,0,-
-,-,sqwndw,CN,1418.63,-16.87,1674.8,0.0,85.39,5.62,877,0.0,492,0.0,376,0.0,9,0.0,56.1,0.0,2024-10-01,GM,2,-
747,-65,Tyrtaios,DE,1418.36,-12.55,1491.52,-12.88,24.39,-0.11,338,41.0,161,12.0,176,29.0,1,0.0,47.63,-2.54,2026-08-20,-,0,505.0
-,-,bedtimeformonkeys,-,1418.25,-2.11,1650.85,0.0,77.53,0.7,30,0.0,16,0.0,13,0.0,1,0.0,53.33,0.0,2023-03-01,-,0,-
-,-,DALUM,-,1417.71,-2.33,1627.83,0.0,70.04,0.78,60,0.0,37,0.0,22,0.0,1,0.0,61.67,0.0,2021-03-02,-,0,-
748,12,Otto_von_Bismarck,-,1417.42,15.14,1530.57,2.42,37.72,-4.24,114,24.0,53,12.0,61,12.0,0,0.0,46.49,0.93,2026-07-21,-,0,939.0
-,-,deleted_user_9275835,-,1417.15,-2.37,1624.44,0.0,69.1,0.79,37,0.0,28,0.0,9,0.0,0,0.0,75.68,0.0,2024-12-04,-,0,1287.0
-,-,icantdrawanime,-,1416.78,-3.09,1574.5,0.0,52.57,1.03,174,0.0,101,0.0,72,0.0,1,0.0,58.05,0.0,2022-11-25,-,0,-
749,-43,shiro0405,JP,1416.73,-4.47,1529.43,0.0,37.57,1.49,172,0.0,82,0.0,87,0.0,3,0.0,47.67,0.0,2026-02-07,-,0,939.0
-,-,T3RR4,-,1416.5,-2.58,1613.81,0.0,65.77,0.86,72,0.0,44,0.0,28,0.0,0,0.0,61.11,0.0,2021-09-05,-,0,-
750,-22,methak,FR,1416.47,2.68,1495.81,6.79,26.45,1.37,457,12.0,217,7.0,240,5.0,0,0.0,47.48,0.29,2026-07-25,-,0,622.0
-,-,UnknownMight,-,1416.26,-1.84,1683.6,0.0,89.11,0.61,36,0.0,26,0.0,10,0.0,0,0.0,72.22,0.0,2020-09-27,-,0,-
751,-1,Likas11,CZ,1416.17,9.64,1511.62,9.74,31.82,0.04,261,13.0,112,8.0,147,5.0,2,0.0,42.91,0.97,2026-08-17,-,0,609.0
752,-37,Michcio,-,1416.08,-2.88,1499.64,-10.34,27.85,-2.49,217,41.0,110,17.0,106,23.0,1,1.0,50.69,-2.15,2026-08-12,-,0,1241.0
754,-40,stefano-prof,-,1416.02,-3.17,1507.07,1.41,30.35,1.53,542,3.0,269,2.0,267,1.0,6,0.0,49.63,0.09,2026-06-25,G,2,1057.0
753,-33,chris223,-,1416.02,-0.87,1485.05,2.39,23.01,1.09,1263,37.0,591,18.0,658,18.0,14,1.0,46.79,0.05,2026-08-12,-,0,505.0
-,-,RootNegative,-,1415.82,-2.57,1607.0,0.0,63.72,0.86,72,0.0,50,0.0,21,0.0,1,0.0,69.44,0.0,2022-11-23,-,0,-
-,-,PiotrekB,-,1415.53,-4.35,1535.3,0.0,39.92,1.45,324,0.0,177,0.0,146,0.0,1,0.0,54.63,0.0,2025-01-28,-,0,1280.0
755,-55,Jappa,NL,1415.19,-7.89,1496.69,0.0,27.17,2.63,762,0.0,368,0.0,390,0.0,4,0.0,48.29,0.0,2026-01-19,G,4,313.0
-,-,DanWins,-,1415.05,-4.25,1528.34,0.0,37.76,1.42,339,0.0,170,0.0,166,0.0,3,0.0,50.15,0.0,2024-12-12,G,2,-
756,-91,woodabooga,-,1414.73,-22.46,1504.47,-20.11,29.91,0.78,236,12.0,108,4.0,128,8.0,0,0.0,45.76,-0.67,2026-07-31,-,0,543.0
-,-,Reinuvader,HU,1414.67,-4.34,1533.39,0.0,39.57,1.45,394,0.0,214,0.0,178,0.0,2,0.0,54.31,0.0,2025-01-21,-,0,1388.0
757,240,ogre44444,-,1414.63,116.54,1634.93,66.16,73.43,-16.79,30,10.0,23,8.0,7,2.0,0,0.0,76.67,1.67,2026-08-03,-,0,-
-,-,Diabloz,-,1414.51,-3.58,1565.03,0.0,50.17,1.19,182,0.0,99,0.0,83,0.0,0,0.0,54.4,0.0,2023-03-01,-,0,-
-,-,jerre8,-,1414.51,-2.34,1624.2,0.0,69.9,0.78,45,0.0,29,0.0,16,0.0,0,0.0,64.44,0.0,2024-04-04,-,0,-
-,-,TERMINATORDESTROYER,-,1414.11,-1.54,1733.32,0.0,106.4,0.51,18,0.0,14,0.0,3,0.0,1,0.0,77.78,0.0,2020-09-27,-,0,-
-,-,nauxuyuh,-,1413.98,-1.37,1770.47,0.0,118.83,0.46,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2022-02-01,-,0,-
-,-,Xxyu,CN,1413.64,-3.75,1586.81,0.0,57.73,1.25,100,0.0,60,0.0,38,0.0,2,0.0,60.0,0.0,2025-01-28,-,0,845.0
758,-14,Netrom,-,1413.58,5.16,1485.94,6.66,24.12,0.5,516,31.0,257,20.0,253,11.0,6,0.0,49.81,0.94,2026-08-10,-,0,389.0
-,-,Ramonster,NL,1413.48,-4.81,1530.56,0.0,39.03,1.6,439,0.0,250,0.0,187,0.0,2,0.0,56.95,0.0,2024-09-15,-,0,-
759,-25,brumynut,AU,1413.37,1.45,1481.24,4.37,22.62,0.97,1260,34.0,584,17.0,661,16.0,15,1.0,46.35,0.1,2026-08-15,-,0,459.0
760,151,Tomy_hexaper,-,1413.35,78.07,1695.16,-29.99,93.94,-36.02,19,12.0,15,9.0,4,3.0,0,0.0,78.95,-6.76,2026-08-09,-,0,-
761,-42,taltal,-,1413.27,-4.01,1498.68,-2.3,28.47,0.57,308,16.0,140,5.0,164,11.0,4,0.0,45.45,-0.78,2026-08-11,-,0,536.0
-,-,Steak,-,1413.18,-2.63,1599.82,0.0,62.22,0.88,54,0.0,38,0.0,16,0.0,0,0.0,70.37,0.0,2023-12-03,-,0,-
-,-,kentropy,-,1412.88,-2.73,1592.52,0.0,59.88,0.91,90,0.0,50,0.0,39,0.0,1,0.0,55.56,0.0,2021-12-05,-,0,-
-,-,XDoge,-,1412.73,-2.84,1588.73,0.0,58.67,0.95,174,0.0,85,0.0,87,0.0,2,0.0,48.85,0.0,2021-06-02,P,4,-
-,-,Fblthp,-,1412.19,-2.85,1584.41,0.0,57.41,0.95,82,0.0,50,0.0,32,0.0,0,0.0,60.98,0.0,2023-08-18,-,0,-
762,-49,Csannerud,NO,1412.07,-7.13,1479.24,-4.54,22.39,0.86,1307,41.0,640,19.0,660,22.0,7,0.0,48.97,-0.08,2026-08-10,-,0,394.0
763,-28,Patelavache,-,1411.73,0.05,1542.57,-2.5,43.61,-0.85,95,6.0,50,3.0,45,3.0,0,0.0,52.63,-0.18,2026-07-25,-,0,1118.0
764,-61,Mensha,-,1411.31,-10.72,1512.81,-11.21,33.83,-0.16,171,12.0,83,5.0,87,7.0,1,0.0,48.54,-0.52,2026-08-07,-,0,805.0
-,-,Raze27,-,1411.05,-3.53,1560.56,0.0,49.84,1.18,225,0.0,126,0.0,97,0.0,2,0.0,56.0,0.0,2024-02-26,-,0,-
-,-,Fane,BE,1410.66,-3.69,1557.53,0.0,48.96,1.23,318,0.0,173,0.0,142,0.0,3,0.0,54.4,0.0,2023-03-01,P,2,-
765,-35,longapple,-,1410.5,-2.77,1588.58,0.0,59.36,0.92,45,0.0,22,0.0,23,0.0,0,0.0,48.89,0.0,2026-03-26,-,0,-
766,-64,seviech,-,1409.96,-12.51,1478.48,-9.06,22.84,1.15,1203,28.0,565,10.0,626,18.0,12,0.0,46.97,-0.26,2026-07-30,-,0,406.0
767,unretired,Tukhachevsky,-,1409.9,115.08,1544.39,96.9,44.83,-6.06,100,18.0,53,16.0,46,2.0,1,0.0,53.0,7.88,2026-07-26,-,0,-
-,-,Johannes_n94,-,1409.73,-2.39,1615.2,0.0,68.49,0.8,53,0.0,32,0.0,21,0.0,0,0.0,60.38,0.0,2023-06-28,-,0,-
-,-,theChony,MX,1409.66,-4.2,1538.2,0.0,42.84,1.4,641,0.0,306,0.0,324,0.0,11,0.0,47.74,0.0,2024-04-04,G,4,-
-,-,Deepthought,PT,1409.39,-3.34,1557.51,0.0,49.37,1.11,237,0.0,126,0.0,111,0.0,0,0.0,53.16,0.0,2023-05-23,G,2,-
-,-,hannes10001,-,1409.3,-2.92,1579.53,0.0,56.74,0.97,174,0.0,92,0.0,82,0.0,0,0.0,52.87,0.0,2021-08-21,-,0,-
768,21,TheYoungDutch,US,1409.16,17.45,1492.48,20.48,27.78,1.01,387,16.0,186,11.0,196,5.0,5,0.0,48.06,0.89,2026-08-15,-,0,640.0
769,-37,GerwinW,-,1408.88,-3.2,1484.63,-3.54,25.25,-0.11,328,34.0,169,13.0,156,21.0,3,0.0,51.52,-1.54,2026-07-31,-,0,700.0
-,-,Gbro,-,1408.87,-2.67,1602.9,0.0,64.68,0.89,84,0.0,56,0.0,28,0.0,0,0.0,66.67,0.0,2023-03-01,G,2,-
770,10,Adrianobf,BR,1408.74,13.61,1488.68,14.64,26.65,0.34,727,24.0,336,16.0,385,7.0,6,1.0,46.22,0.7,2026-07-29,-,0,514.0
-,-,KindFortress,-,1408.59,-4.31,1524.34,0.0,38.58,1.44,383,0.0,194,0.0,185,0.0,4,0.0,50.65,0.0,2024-11-19,-,0,1287.0
-,-,Vandal,-,1408.41,-3.09,1567.62,0.0,53.07,1.03,89,0.0,37,0.0,52,0.0,0,0.0,41.57,0.0,2024-07-01,-,0,-
771,-35,Numsy71,-,1408.13,-3.46,1552.08,0.0,47.98,1.15,82,0.0,40,0.0,42,0.0,0,0.0,48.78,0.0,2026-02-03,-,0,717.0
-,-,NagyGL,-,1408.09,-1.99,1654.71,0.0,82.21,0.66,48,0.0,31,0.0,16,0.0,1,0.0,64.58,0.0,2020-02-09,-,0,-
772,new,CyberRFG,-,1408.05,958.05,1669.8,169.8,87.25,87.25,18,18.0,16,16.0,2,2.0,0,0.0,88.89,88.89,2026-07-29,-,0,-
-,-,Pack,-,1407.61,-2.39,1613.34,0.0,68.58,0.8,45,0.0,23,0.0,22,0.0,0,0.0,51.11,0.0,2024-04-04,-,0,-
773,-33,rizor,-,1407.49,-3.4,1551.98,0.0,48.16,1.13,75,0.0,40,0.0,35,0.0,0,0.0,53.33,0.0,2026-03-21,-,0,989.0
774,87,Waaaaaa,-,1406.95,45.9,1571.48,38.17,54.84,-2.58,51,6.0,30,6.0,21,0.0,0,0.0,58.82,5.49,2026-08-12,-,0,-
775,-11,Rasputin,-,1406.89,5.81,1474.37,8.52,22.49,0.9,1300,41.0,562,20.0,726,20.0,12,1.0,43.23,0.18,2026-08-20,-,0,403.0
-,-,Intriguing,-,1406.71,-2.61,1603.86,0.0,65.72,0.87,102,0.0,62,0.0,40,0.0,0,0.0,60.78,0.0,2021-03-02,-,0,-
776,-39,alittlehorse,-,1406.68,-4.68,1515.14,0.0,36.15,1.56,147,0.0,69,0.0,77,0.0,1,0.0,46.94,0.0,2026-05-16,-,0,593.0
777,-6,Nevic,-,1406.33,8.38,1513.92,11.55,35.86,1.05,296,3.0,132,3.0,161,0.0,3,0.0,44.59,0.56,2026-06-23,G,2,499.0
778,-33,Strawer_1982,IT,1406.28,-1.48,1482.9,2.06,25.54,1.18,615,18.0,298,9.0,316,9.0,1,0.0,48.46,0.05,2026-08-03,-,0,517.0
779,-138,StarLakeGuy,-,1406.26,-38.71,1534.92,-40.29,42.89,-0.53,91,6.0,47,0.0,44,6.0,0,0.0,51.65,-3.64,2026-07-22,-,0,805.0
780,-49,Urist,-,1406.06,-6.87,1500.95,-5.99,31.63,0.29,182,11.0,93,4.0,88,7.0,1,0.0,51.1,-0.95,2026-08-07,-,0,798.0
-,-,trieshard,-,1405.99,-3.43,1566.79,0.0,53.6,1.14,162,0.0,95,0.0,64,0.0,3,0.0,58.64,0.0,2022-12-04,-,0,-
-,-,Kripa,FI,1405.85,-3.62,1540.17,0.0,44.77,1.21,254,0.0,140,0.0,112,0.0,2,0.0,55.12,0.0,2023-06-28,-,0,-
781,-40,McNeil,DK,1405.8,-4.75,1513.63,0.0,35.94,1.58,174,0.0,88,0.0,85,0.0,1,0.0,50.57,0.0,2026-04-03,-,0,726.0
782,-57,ZioKhan,IT,1405.64,-9.36,1469.38,-6.27,21.25,1.03,1262,41.0,573,16.0,677,24.0,12,1.0,45.4,-0.22,2026-08-18,-,0,378.0
783,-73,Alfonsillo,-,1405.31,-14.69,1489.06,-16.41,27.92,-0.57,265,30.0,120,9.0,142,21.0,3,0.0,45.28,-1.95,2026-08-15,-,0,1067.0
784,-45,Puren94,-,1404.93,-6.27,1526.33,-6.18,40.47,0.03,139,6.0,73,3.0,66,3.0,0,0.0,52.52,-0.11,2026-07-17,-,0,1287.0
785,-28,Imiter,PL,1404.65,1.9,1495.32,1.53,30.22,-0.13,258,19.0,117,10.0,138,9.0,3,0.0,45.35,0.58,2026-08-11,-,0,522.0
-,-,HotShot53,-,1404.12,-2.49,1602.73,0.0,66.2,0.83,40,0.0,22,0.0,18,0.0,0,0.0,55.0,0.0,2025-04-02,-,0,872.0
786,unretired,Rockoccodrillo,-,1404.09,-14.2,1510.21,-11.14,35.37,1.02,378,3.0,197,0.0,179,3.0,2,0.0,52.12,-0.41,2026-07-01,-,0,859.0
-,-,BeetleJuice,CZ,1403.89,-4.33,1521.81,0.0,39.31,1.44,402,0.0,194,0.0,207,0.0,1,0.0,48.26,0.0,2024-12-31,-,0,-
787,-39,kingslayer90,-,1403.3,-3.57,1542.38,0.0,46.36,1.19,87,0.0,46,0.0,41,0.0,0,0.0,52.87,0.0,2026-03-14,-,0,805.0
-,-,Iwego,-,1403.19,-2.76,1581.14,0.0,59.31,0.92,60,0.0,30,0.0,30,0.0,0,0.0,50.0,0.0,2024-07-01,-,0,-
788,-42,Spriteule,DE,1403.01,-4.68,1511.92,-3.12,36.3,0.52,213,6.0,111,3.0,98,3.0,4,0.0,52.11,-0.06,2026-07-25,-,0,872.0
789,12,nicg,US,1402.7,14.55,1502.28,14.74,33.19,0.06,218,12.0,103,8.0,114,4.0,1,0.0,47.25,1.13,2026-08-05,-,0,802.0
790,-73,OM_Para,-,1402.57,-14.85,1546.3,-19.01,47.91,-1.39,76,6.0,42,2.0,34,4.0,0,0.0,55.26,-1.88,2026-07-23,-,0,1118.0
-,-,Wildfighter,-,1402.48,-1.48,1733.52,0.0,110.34,0.49,12,0.0,11,0.0,1,0.0,0,0.0,91.67,0.0,2022-05-26,-,0,-
791,-48,joehammerman,US,1402.45,-6.31,1483.54,0.0,27.03,2.1,656,0.0,315,0.0,336,0.0,5,0.0,48.02,0.0,2026-04-03,-,0,418.0
-,-,BedrockLP,-,1402.33,-2.73,1584.41,0.0,60.69,0.91,60,0.0,34,0.0,26,0.0,0,0.0,56.67,0.0,2024-04-04,-,0,-
792,-41,A-Raw,-,1402.17,-3.32,1552.04,0.0,49.95,1.11,72,0.0,32,0.0,39,0.0,1,0.0,44.44,0.0,2026-03-19,-,0,989.0
793,62,baralex,-,1402.14,37.4,1548.94,32.95,48.93,-1.48,81,6.0,39,5.0,42,1.0,0,0.0,48.15,2.82,2026-07-17,-,0,872.0
-,-,Etherealz,CA,1401.96,-6.46,1514.85,0.0,37.63,2.15,736,0.0,372,0.0,361,0.0,3,0.0,50.54,0.0,2025-02-12,-,0,511.0
-,-,exfret,-,1400.73,-2.44,1606.85,0.0,68.7,0.81,90,0.0,58,0.0,30,0.0,2,0.0,64.44,0.0,2020-04-08,-,0,-
-,-,AxelG,-,1400.71,-3.1,1564.05,0.0,54.45,1.03,126,0.0,70,0.0,55,0.0,1,0.0,55.56,0.0,2022-12-04,-,0,-
-,-,TBC,-,1400.47,-2.49,1600.68,0.0,66.74,0.83,51,0.0,31,0.0,19,0.0,1,0.0,60.78,0.0,2024-08-11,-,0,-
