Rank,Rank Δ,Player,Code,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played,Title,Title Count,Leaderboard Rank
129,-1,KarlThomas,NO,1649.7,0.4,1751.84,3.22,34.05,0.94,340,4.0,192,3.0,145,1.0,3,0.0,56.47,0.22,2026-07-27,M,4,-
130,-6,Snucka,US,1648.98,-3.69,1785.54,0.0,45.52,1.23,96,0.0,64,0.0,31,0.0,1,0.0,66.67,0.0,2025-10-13,-,0,128.0
131,10,funnytortoise,ID,1648.82,5.77,1729.94,9.81,27.04,1.34,562,10.0,321,7.0,238,3.0,3,0.0,57.12,0.24,2026-07-28,G,9,70.0
-,-,Cyphen,US,1648.61,-3.44,1793.34,0.0,48.25,1.15,290,0.0,182,0.0,105,0.0,3,0.0,62.76,0.0,2023-09-03,GM,3,-
132,-1,Rob_Stedman,AU,1648.27,-0.39,1724.88,4.96,25.54,1.78,688,6.0,389,5.0,295,1.0,4,0.0,56.54,0.24,2026-07-06,M,1,122.0
133,-7,occupied,-,1647.6,-3.44,1739.59,0.4,30.66,1.28,530,6.0,318,4.0,207,2.0,5,0.0,60.0,0.08,2026-07-15,M,2,161.0
-,-,mbbchess,US,1646.79,-3.67,1784.19,0.0,45.8,1.22,146,0.0,100,0.0,45,0.0,1,0.0,68.49,0.0,2025-06-26,P,2,398.0
134,-9,fugg,US,1646.39,-5.65,1740.95,0.0,31.52,1.88,362,0.0,245,0.0,113,0.0,4,0.0,67.68,0.0,2026-05-31,G,2,473.0
135,43,Raskonin,-,1645.65,27.93,1808.99,17.6,54.45,-3.44,54,6.0,34,4.0,19,2.0,1,0.0,62.96,0.46,2026-07-08,-,0,214.0
136,4,Straszyk,PL,1644.66,1.48,1764.54,0.77,39.96,-0.24,132,6.0,78,3.0,54,3.0,0,0.0,59.09,-0.43,2026-07-05,G,4,179.0
137,61,bryanckh,SG,1644.11,43.56,1772.13,33.43,42.67,-3.38,98,16.0,73,13.0,25,3.0,0,0.0,74.49,1.32,2026-08-13,-,0,1262.0
138,9,Hisbossness,US,1643.96,7.39,1734.88,8.59,30.3,0.4,218,12.0,135,7.0,81,5.0,2,0.0,61.93,-0.21,2026-07-10,-,0,135.0
139,13,Gyphon,DE,1643.87,10.11,1741.32,10.96,32.49,0.28,184,10.0,121,8.0,62,2.0,1,0.0,65.76,0.82,2026-08-06,-,0,104.0
140,-6,Kloef,-,1643.28,-4.25,1760.09,0.0,38.93,1.42,126,0.0,90,0.0,35,0.0,1,0.0,71.43,0.0,2026-05-31,-,0,922.0
141,-24,PlanarFreak,US,1643.2,-12.89,1726.28,-10.82,27.69,0.69,448,14.0,265,4.0,179,10.0,4,0.0,59.15,-0.99,2026-07-28,G,12,151.0
-,-,Straalberg,NO,1642.69,-3.09,1803.81,0.0,53.71,1.03,120,0.0,87,0.0,33,0.0,0,0.0,72.5,0.0,2023-08-21,G,4,-
142,-15,Zegs,-,1642.56,-7.73,1755.87,-10.66,37.77,-0.98,166,10.0,106,4.0,60,6.0,0,0.0,63.86,-1.52,2026-07-26,P,4,441.0
143,-8,brunoerwin,-,1641.9,-4.82,1726.17,-0.25,28.09,1.52,470,6.0,271,4.0,197,2.0,2,0.0,57.66,0.12,2026-07-16,P,2,119.0
144,-11,Praetorianer,DE,1641.52,-6.1,1719.06,-2.67,25.85,1.14,900,16.0,464,7.0,433,9.0,3,0.0,51.56,-0.14,2026-08-01,GM,1,33.0
145,-13,ElChupacabra,MK,1641.25,-6.46,1728.55,0.0,29.1,2.15,388,0.0,230,0.0,154,0.0,4,0.0,59.28,0.0,2026-04-22,M,1,42.0
146,34,Beebs,-,1640.96,25.98,1760.07,16.48,39.7,-3.17,92,16.0,59,10.0,31,6.0,2,0.0,64.13,-0.34,2026-08-07,-,0,463.0
147,-8,WhateverParsley,-,1640.83,-2.83,1727.94,-0.59,29.04,0.75,418,12.0,241,5.0,175,7.0,2,0.0,57.66,-0.47,2026-07-15,P,12,106.0
-,-,Olorin_,-,1640.38,-2.5,1838.04,0.0,65.89,0.83,72,0.0,57,0.0,14,0.0,1,0.0,79.17,0.0,2022-06-05,M,1,-
148,-10,Boyo,TW,1638.83,-5.56,1731.25,0.0,30.81,1.85,290,0.0,179,0.0,111,0.0,0,0.0,61.72,0.0,2026-04-01,G,2,54.0
149,2,Nightvayne,CH,1638.35,4.27,1724.8,8.12,28.82,1.29,382,6.0,225,4.0,152,1.0,5,1.0,58.9,0.12,2026-07-14,G,5,127.0
150,-7,GZ95,CN,1638.29,-2.17,1864.13,0.0,75.28,0.72,32,0.0,24,0.0,8,0.0,0,0.0,75.0,0.0,2026-05-23,-,0,1106.0
151,-21,daimx,-,1637.29,-11.68,1714.92,-7.5,25.88,1.39,544,10.0,286,2.0,256,8.0,2,0.0,52.57,-0.61,2026-08-03,P,4,63.0
152,-4,roverandom,HR,1636.97,1.11,1714.47,5.41,25.83,1.43,638,10.0,375,7.0,261,3.0,2,0.0,58.78,0.18,2026-07-29,P,10,121.0
-,-,GBH_Grzegorz,-,1636.63,-2.71,1818.13,0.0,60.5,0.9,72,0.0,55,0.0,17,0.0,0,0.0,76.39,0.0,2025-03-17,-,0,757.0
153,-17,Dread_84,DE,1636.47,-9.17,1741.42,-11.39,34.98,-0.74,140,12.0,93,4.0,47,8.0,0,0.0,66.43,-3.1,2026-07-22,-,0,384.0
154,-17,darwinian,GB,1636.35,-8.12,1730.39,-5.13,31.35,1.0,270,6.0,162,2.0,105,4.0,3,0.0,60.0,-0.61,2026-07-01,P,2,91.0
155,-11,Demetrius,UA,1634.72,-4.12,1754.45,0.0,39.91,1.37,140,0.0,93,0.0,47,0.0,0,0.0,66.43,0.0,2025-11-21,-,0,236.0
156,6,LittleBob,TW,1634.62,6.66,1722.24,10.83,29.21,1.39,512,6.0,293,6.0,217,0.0,2,0.0,57.23,0.51,2026-07-14,P,14,68.0
-,-,Benni,-,1634.25,-2.96,1800.97,0.0,55.57,0.99,108,0.0,85,0.0,23,0.0,0,0.0,78.7,0.0,2023-09-03,G,2,-
157,-12,Cmacu,-,1633.77,-3.12,1791.11,0.0,52.45,1.04,72,0.0,46,0.0,25,0.0,1,0.0,63.89,0.0,2026-03-16,-,0,321.0
-,-,Japhet,US,1633.49,-2.47,1834.47,0.0,66.99,0.82,98,0.0,70,0.0,28,0.0,0,0.0,71.43,0.0,2020-11-21,P,2,-
-,-,keizerCarel,-,1633.09,-2.14,1863.18,0.0,76.7,0.71,30,0.0,27,0.0,3,0.0,0,0.0,90.0,0.0,2025-03-07,-,0,684.0
158,0,Masox,DE,1630.45,1.14,1707.1,4.21,25.55,1.02,598,16.0,358,9.0,234,7.0,6,0.0,59.87,-0.1,2026-08-06,P,2,92.0
159,28,Malakesh,DE,1630.0,22.69,1735.13,19.71,35.04,-0.99,130,14.0,84,9.0,46,5.0,0,0.0,64.62,-0.04,2026-07-28,-,0,298.0
-,-,BeatrixAnd,PL,1628.79,-3.0,1794.66,0.0,55.29,1.0,72,0.0,58,0.0,14,0.0,0,0.0,80.56,0.0,2025-05-08,-,0,194.0
-,-,Crey,-,1627.44,-3.11,1786.7,0.0,53.09,1.04,98,0.0,73,0.0,25,0.0,0,0.0,74.49,0.0,2025-09-03,G,2,299.0
160,-6,HeirOfValyria,-,1627.17,-4.11,1714.21,0.79,29.01,1.63,556,4.0,312,2.0,239,2.0,5,0.0,56.12,-0.04,2026-07-28,P,14,190.0
161,-12,Unterjochen,DE,1626.56,-8.45,1711.43,-5.01,28.29,1.15,248,10.0,147,5.0,100,5.0,1,0.0,59.27,-0.39,2026-08-06,-,0,100.0
162,-6,Kimmo,FI,1626.26,-4.13,1702.01,-0.06,25.25,1.36,908,14.0,470,7.0,431,7.0,7,0.0,51.76,-0.03,2026-07-29,GM,1,124.0
163,-17,Ristey,GB,1626.09,-10.69,1704.8,-6.3,26.23,1.46,618,10.0,358,3.0,252,6.0,8,1.0,57.93,-0.46,2026-08-04,P,3,52.0
164,-7,Arcee,-,1624.87,-4.46,1717.05,-0.36,30.73,1.37,390,4.0,217,2.0,172,2.0,1,0.0,55.64,-0.06,2026-08-10,M,2,184.0
165,-10,Aranwar,IL,1624.64,-6.31,1714.19,-2.53,29.85,1.26,526,6.0,287,3.0,232,3.0,7,0.0,54.56,-0.06,2026-07-26,P,12,252.0
166,-5,Kay,HK,1624.57,-3.48,1707.71,-0.31,27.71,1.06,308,10.0,180,5.0,127,5.0,1,0.0,58.44,-0.28,2026-07-28,P,2,61.0
167,-4,Yookie,CN,1624.54,-2.65,1719.44,-1.33,31.63,0.44,194,10.0,134,6.0,60,4.0,0,0.0,69.07,-0.5,2026-08-01,-,0,201.0
168,-8,ben0728,KR,1623.26,-4.89,1727.01,0.0,34.58,1.63,226,0.0,139,0.0,85,0.0,2,0.0,61.5,0.0,2026-03-22,-,0,19.0
-,-,elo8000,-,1622.27,-2.5,1818.5,0.0,65.41,0.83,56,0.0,49,0.0,7,0.0,0,0.0,87.5,0.0,2024-09-04,-,0,1412.0
169,-3,jonswar,US,1621.45,-4.41,1739.26,0.0,39.27,1.47,252,0.0,150,0.0,102,0.0,0,0.0,59.52,0.0,2025-11-30,M,1,514.0
-,-,chumchu,-,1620.99,-3.26,1772.99,0.0,50.67,1.09,182,0.0,94,0.0,88,0.0,0,0.0,51.65,0.0,2024-02-06,-,0,-
170,-6,maiquelPS,ES,1620.73,-6.35,1707.58,0.0,28.95,2.12,506,0.0,277,0.0,228,0.0,1,0.0,54.74,0.0,2026-05-31,P,15,76.0
171,-4,ciufile,-,1620.41,-4.48,1731.98,0.0,37.19,1.49,128,0.0,82,0.0,43,0.0,3,0.0,64.06,0.0,2026-05-31,-,0,163.0
172,0,ed_vins,LV,1620.36,-0.3,1702.24,4.19,27.29,1.5,370,10.0,223,5.0,144,5.0,3,0.0,60.27,-0.29,2026-08-07,-,0,114.0
173,-3,errliu,-,1619.02,-3.35,1766.25,0.0,49.08,1.12,74,0.0,56,0.0,18,0.0,0,0.0,75.68,0.0,2026-04-04,-,0,619.0
174,1,maxolino,IT,1618.89,0.62,1701.07,5.01,27.39,1.47,524,6.0,309,4.0,210,2.0,5,0.0,58.97,0.09,2026-07-28,G,6,140.0
-,-,MruczekW,PL,1618.86,-3.25,1770.24,0.0,50.46,1.08,92,0.0,64,0.0,28,0.0,0,0.0,69.57,0.0,2024-10-01,G,4,1245.0
175,-22,Flackk,BG,1618.7,-14.3,1700.09,-11.01,27.13,1.1,460,12.0,257,4.0,198,8.0,5,0.0,55.87,-0.6,2026-07-13,P,5,47.0
176,-8,vaLfizzL,DE,1618.65,-5.64,1717.4,0.0,32.92,1.88,494,0.0,268,0.0,224,0.0,2,0.0,54.25,0.0,2025-11-30,M,4,109.0
177,-12,FreddyCrugerKiller,UA,1618.1,-8.44,1712.77,-5.68,31.56,0.92,462,6.0,248,2.0,206,4.0,8,0.0,53.68,-0.27,2026-07-14,M,6,164.0
178,39,Barnes,-,1617.93,31.59,1743.64,25.92,41.9,-1.89,96,10.0,69,8.0,26,2.0,1,0.0,71.88,0.95,2026-07-26,-,0,1287.0
179,16,Goldfinger_,-,1617.86,15.74,1754.04,11.78,45.39,-1.32,74,6.0,51,4.0,23,2.0,0,0.0,68.92,-0.2,2026-07-20,-,0,1287.0
180,52,GrandHedgehog,RU,1617.28,37.33,1756.29,27.27,46.34,-3.35,78,10.0,57,7.0,20,3.0,1,0.0,73.08,-0.45,2026-08-10,-,0,-
181,-63,Silvester,-,1616.96,-38.98,1800.89,-70.48,61.31,-10.5,46,10.0,35,3.0,11,7.0,0,0.0,76.09,-12.8,2026-08-07,-,0,-
182,0,condemor,-,1616.24,3.48,1867.98,-12.58,83.91,-5.35,30,4.0,25,3.0,5,1.0,0,0.0,83.33,-1.29,2026-07-26,-,0,-
183,-2,Vangelisb,GR,1616.12,1.68,1699.66,6.2,27.85,1.51,444,6.0,261,5.0,181,1.0,2,0.0,58.78,0.33,2026-07-08,G,6,142.0
184,129,Technicolourism,CA,1615.84,77.67,1785.2,66.95,56.45,-3.57,48,6.0,32,6.0,15,0.0,1,0.0,66.67,4.77,2026-07-01,-,0,662.0
-,-,FoLKeN91,FR,1615.73,-3.94,1744.48,0.0,42.92,1.31,192,0.0,119,0.0,71,0.0,2,0.0,61.98,0.0,2025-05-12,M,2,578.0
-,-,VikingLeif,-,1615.67,-3.69,1751.05,0.0,45.13,1.23,230,0.0,132,0.0,97,0.0,1,0.0,57.39,0.0,2023-12-03,P,8,-
185,11,nerficya,US,1614.43,13.72,1715.92,14.81,33.83,0.36,150,10.0,88,9.0,62,1.0,0,0.0,58.67,2.24,2026-08-01,-,0,157.0
186,-9,fathope,SK,1613.87,-3.92,1696.34,0.67,27.49,1.53,532,6.0,303,3.0,224,2.0,5,1.0,56.95,-0.08,2026-07-17,P,2,168.0
187,-11,GerionLannister,CZ,1613.86,-4.03,1736.78,0.0,40.97,1.34,106,0.0,72,0.0,34,0.0,0,0.0,67.92,0.0,2026-02-23,-,0,231.0
-,-,Vorbrock,-,1612.43,-3.92,1738.94,0.0,42.17,1.31,158,0.0,89,0.0,67,0.0,2,0.0,56.33,0.0,2025-07-08,P,12,247.0
188,9,MidnightFox,SE,1612.03,11.36,1706.97,14.25,31.65,0.96,220,6.0,130,5.0,87,1.0,3,0.0,59.09,0.68,2026-07-21,G,2,62.0
-,-,Isaia,KR,1611.35,-3.27,1764.5,0.0,51.05,1.09,122,0.0,78,0.0,43,0.0,1,0.0,63.93,0.0,2024-02-23,M,3,-
189,2,Dvale112,US,1611.3,5.94,1695.99,10.73,28.23,1.6,488,6.0,270,6.0,215,0.0,3,0.0,55.33,0.56,2026-07-15,G,12,148.0
-,-,lukaszt,-,1610.73,-2.97,1779.03,0.0,56.1,0.99,150,0.0,105,0.0,45,0.0,0,0.0,70.0,0.0,2023-04-16,M,1,-
190,-17,mikechike,US,1610.67,-8.6,1771.21,-17.98,53.52,-3.13,56,6.0,36,2.0,20,4.0,0,0.0,64.29,-3.71,2026-06-30,-,0,480.0
-,-,Shorty55,-,1610.31,-2.9,1782.14,0.0,57.28,0.97,144,0.0,95,0.0,49,0.0,0,0.0,65.97,0.0,2022-05-31,M,3,-
191,-22,Amorin,ES,1609.23,-14.21,1695.05,-9.06,28.61,1.72,588,4.0,340,0.0,243,4.0,5,0.0,57.82,-0.4,2026-08-13,-,0,212.0
-,-,jmamos,-,1609.21,-3.54,1747.98,0.0,46.26,1.18,132,0.0,88,0.0,44,0.0,0,0.0,66.67,0.0,2025-05-27,G,4,380.0
-,-,RutgerHauer,SE,1608.11,-4.35,1720.92,0.0,37.6,1.45,222,0.0,132,0.0,89,0.0,1,0.0,59.46,0.0,2025-08-17,M,2,75.0
192,-9,delonecarter,GB,1607.84,-2.67,1699.99,1.45,30.72,1.37,450,4.0,260,2.0,185,2.0,5,0.0,57.78,-0.07,2026-07-29,G,15,243.0
-,-,sqwndw,CN,1606.51,-5.25,1731.72,0.0,41.74,1.75,438,0.0,253,0.0,182,0.0,3,0.0,57.76,0.0,2024-10-01,GM,2,-
193,-14,Olesch,DE,1606.07,-10.85,1694.69,-6.65,29.54,1.4,482,6.0,269,2.0,209,4.0,4,0.0,55.81,-0.28,2026-07-27,P,2,207.0
194,-9,Wanderlust,CN,1605.36,-3.86,1735.09,0.0,43.24,1.29,96,0.0,54,0.0,42,0.0,0,0.0,56.25,0.0,2025-10-14,-,0,25.0
195,-11,speedstone,PL,1605.0,-4.61,1712.24,0.0,35.75,1.54,160,0.0,96,0.0,63,0.0,1,0.0,60.0,0.0,2026-05-31,-,0,108.0
-,-,Arnaud,CH,1604.91,-2.59,1796.68,0.0,63.92,0.86,60,0.0,42,0.0,18,0.0,0,0.0,70.0,0.0,2023-04-16,P,6,-
196,-2,FunkyLere,-,1602.84,0.58,1696.37,5.24,31.18,1.55,246,2.0,142,2.0,103,0.0,1,0.0,57.72,0.34,2026-06-19,G,8,259.0
197,-9,PhiTrigger,US,1602.29,-3.53,1679.45,0.81,25.72,1.45,912,10.0,465,5.0,441,5.0,6,0.0,50.99,-0.01,2026-07-27,M,7,102.0
198,-27,holy834,CN,1602.23,-19.99,1685.69,-18.03,27.82,0.65,252,16.0,144,4.0,108,12.0,0,0.0,57.14,-2.18,2026-07-27,-,0,146.0
-,-,Fizi,GB,1602.22,-2.42,1809.08,0.0,68.95,0.81,58,0.0,39,0.0,19,0.0,0,0.0,67.24,0.0,2024-07-07,GM,3,-
199,-9,MattM,-,1601.85,-3.64,1737.45,0.0,45.2,1.21,112,0.0,78,0.0,32,0.0,2,0.0,69.64,0.0,2026-04-15,-,0,1245.0
200,-26,jingjing123,CN,1601.65,-17.19,1681.34,-11.31,26.56,1.96,388,8.0,224,0.0,156,6.0,8,2.0,57.73,-1.22,2026-07-03,-,0,147.0
-,-,chrroom,-,1601.53,-2.82,1775.11,0.0,57.86,0.94,120,0.0,81,0.0,38,0.0,1,0.0,67.5,0.0,2022-03-06,P,2,-
201,-8,laozhou,-,1601.27,-1.82,1870.9,0.0,89.87,0.61,18,0.0,16,0.0,2,0.0,0,0.0,88.89,0.0,2026-03-20,-,0,-
-,-,gorozei-12ans,CH,1599.64,-2.6,1789.44,0.0,63.27,0.87,66,0.0,47,0.0,19,0.0,0,0.0,71.21,0.0,2023-06-06,G,2,-
-,-,kuchjir,CZ,1599.52,-2.84,1775.97,0.0,58.82,0.95,186,0.0,114,0.0,71,0.0,1,0.0,61.29,0.0,2021-05-07,GM,2,-
-,-,xRen1101,LT,1599.5,-3.1,1757.53,0.0,52.67,1.03,184,0.0,126,0.0,57,0.0,1,0.0,68.48,0.0,2023-06-06,P,4,-
202,-10,Garlett,-,1599.47,-4.51,1715.43,0.0,38.65,1.5,230,0.0,144,0.0,86,0.0,0,0.0,62.61,0.0,2026-04-19,P,4,389.0
203,-17,Dragonite,US,1599.01,-8.43,1676.27,-4.04,25.76,1.46,524,10.0,302,4.0,214,6.0,8,0.0,57.63,-0.35,2026-08-10,G,4,181.0
-,-,Musan,US,1598.0,-4.42,1710.52,0.0,37.51,1.47,370,0.0,225,0.0,145,0.0,0,0.0,60.81,0.0,2025-03-16,P,4,291.0
-,-,Bram,-,1597.39,-3.17,1752.27,0.0,51.63,1.06,150,0.0,85,0.0,64,0.0,1,0.0,56.67,0.0,2023-06-06,M,3,-
204,42,Budde,DE,1596.92,27.18,1694.51,25.51,32.53,-0.56,172,16.0,114,12.0,58,4.0,0,0.0,66.28,0.9,2026-07-30,-,0,352.0
205,3,kenchan,HK,1596.16,4.37,1674.23,7.7,26.02,1.11,618,14.0,352,8.0,259,6.0,7,0.0,56.96,0.01,2026-08-07,G,8,170.0
206,81,Sonder.,-,1595.61,45.27,1819.74,25.46,74.71,-6.6,28,4.0,23,3.0,5,1.0,0,0.0,82.14,-1.19,2026-07-30,-,0,-
207,-1,MiloslavIII,CA,1595.38,3.07,1749.02,-3.78,51.21,-2.28,56,6.0,31,2.0,25,4.0,0,0.0,55.36,-2.64,2026-07-04,-,0,398.0
-,-,mushan,CN,1594.83,-2.78,1772.56,0.0,59.24,0.93,88,0.0,48,0.0,40,0.0,0,0.0,54.55,0.0,2025-02-07,GM,1,558.0
208,13,FenPlays,RU,1593.99,8.89,1686.62,10.49,30.88,0.54,230,10.0,144,7.0,83,3.0,3,0.0,62.61,0.34,2026-08-07,-,0,221.0
-,-,Raistlin3m,IT,1593.32,-4.09,1717.73,0.0,41.47,1.36,320,0.0,178,0.0,139,0.0,3,0.0,55.62,0.0,2024-10-01,M,2,-
-,-,Covfefe,US,1592.34,-3.68,1724.18,0.0,43.95,1.23,290,0.0,163,0.0,125,0.0,2,0.0,56.21,0.0,2024-12-04,GM,2,-
-,-,WDD,CN,1591.71,-2.52,1787.72,0.0,65.34,0.84,40,0.0,25,0.0,14,0.0,1,0.0,62.5,0.0,2025-06-28,-,0,224.0
209,-20,belowfox,CN,1590.99,-14.59,1691.01,-12.2,33.34,0.8,174,6.0,110,2.0,64,4.0,0,0.0,63.22,-1.07,2026-07-09,-,0,155.0
210,-10,Sunmaster14_LV,LV,1590.73,-5.69,1669.79,-0.96,26.35,1.58,774,10.0,421,4.0,346,6.0,7,0.0,54.39,-0.19,2026-08-07,P,6,137.0
211,-10,OlaWictorin,SE,1590.62,-5.42,1695.11,0.0,34.83,1.81,210,0.0,126,0.0,80,0.0,4,0.0,60.0,0.0,2026-05-16,G,3,150.0
212,12,Gavatron,CA,1589.81,6.31,1670.29,8.95,26.83,0.88,782,16.0,407,9.0,369,7.0,6,0.0,52.05,0.09,2026-07-29,P,3,155.0
213,-4,LeonidasI,-,1589.33,-1.43,1672.28,1.95,27.65,1.13,382,10.0,222,6.0,157,4.0,3,0.0,58.12,0.06,2026-08-06,-,0,107.0
214,-11,Boristina,US,1589.29,-4.14,1710.04,0.0,40.25,1.38,108,0.0,71,0.0,36,0.0,1,0.0,65.74,0.0,2026-05-29,-,0,372.0
-,-,smollov,NL,1589.24,-2.71,1773.54,0.0,61.43,0.9,58,0.0,41,0.0,16,0.0,1,0.0,70.69,0.0,2025-09-05,-,0,920.0
215,-13,LordMichael,DE,1589.09,-4.48,1684.29,-1.63,31.73,0.95,340,6.0,207,3.0,128,3.0,5,0.0,60.88,-0.2,2026-07-17,G,8,233.0
216,-12,MindKillazz,CA,1588.71,-4.58,1676.35,0.6,29.21,1.73,356,4.0,197,2.0,158,2.0,1,0.0,55.34,-0.06,2026-08-06,P,2,134.0
217,17,ElKhan,CL,1588.19,10.55,1664.7,14.8,25.5,1.42,724,14.0,400,11.0,321,3.0,3,0.0,55.25,0.46,2026-07-23,G,10,160.0
-,-,otis,-,1587.5,-1.85,1853.08,0.0,88.53,0.62,24,0.0,19,0.0,5,0.0,0,0.0,79.17,0.0,2025-04-22,-,0,578.0
218,19,Sakic19,HU,1586.45,10.06,1688.86,10.57,34.13,0.17,170,10.0,111,8.0,58,2.0,1,0.0,65.29,0.91,2026-08-07,-,0,285.0
-,-,CarloPedersoli,-,1586.31,-3.72,1722.41,0.0,45.37,1.24,114,0.0,79,0.0,34,0.0,1,0.0,69.3,0.0,2025-02-27,G,4,987.0
219,-1,Romendil,IT,1586.3,0.03,1693.57,1.19,35.76,0.39,192,6.0,113,3.0,78,3.0,1,0.0,58.85,-0.29,2026-07-10,G,12,229.0
220,-7,Beowls,-,1585.78,-2.49,1785.42,0.0,66.55,0.83,46,0.0,28,0.0,18,0.0,0,0.0,60.87,0.0,2026-05-09,-,0,321.0
-,-,mlaticka_martanek,-,1585.18,-2.98,1750.34,0.0,55.05,0.99,72,0.0,46,0.0,24,0.0,2,0.0,63.89,0.0,2024-05-25,G,6,-
221,18,JSauve,-,1585.01,10.28,1733.85,3.6,49.61,-2.23,72,6.0,49,3.0,23,3.0,0,0.0,68.06,-1.64,2026-07-10,-,0,662.0
222,-11,Firedart,GB,1584.95,-4.36,1661.58,0.16,25.54,1.51,934,14.0,507,8.0,420,6.0,7,0.0,54.28,0.04,2026-07-30,P,6,86.0
223,-9,madrabbit,-,1584.17,-3.5,1727.28,0.0,47.7,1.17,108,0.0,67,0.0,41,0.0,0,0.0,62.04,0.0,2025-10-03,P,2,552.0
-,-,ranch99,US,1583.51,-3.4,1729.85,0.0,48.78,1.13,168,0.0,99,0.0,69,0.0,0,0.0,58.93,0.0,2025-05-07,GM,1,578.0
-,-,Hunty93,US,1583.12,-3.76,1719.85,0.0,45.57,1.25,276,0.0,158,0.0,114,0.0,4,0.0,57.25,0.0,2025-04-23,M,3,1245.0
224,-8,Tharkis,-,1582.74,-3.82,1716.45,0.0,44.57,1.27,176,0.0,97,0.0,79,0.0,0,0.0,55.11,0.0,2026-05-09,P,2,1060.0
-,-,roodBF,-,1582.28,-2.28,1800.02,0.0,72.58,0.76,36,0.0,26,0.0,10,0.0,0,0.0,72.22,0.0,2023-07-18,-,0,-
225,-3,Mattian12000,IT,1581.81,-2.18,1671.52,0.09,29.9,0.76,372,10.0,214,5.0,155,5.0,3,0.0,57.53,-0.2,2026-08-06,G,2,278.0
226,-6,Skaiwalker,CZ,1581.69,-4.41,1670.31,-0.17,29.54,1.41,512,6.0,281,3.0,225,2.0,6,1.0,54.88,-0.06,2026-07-14,M,2,141.0
-,-,Goldan,-,1581.46,-3.1,1742.78,0.0,53.77,1.03,144,0.0,90,0.0,53,0.0,1,0.0,62.5,0.0,2022-09-04,G,10,-
-,-,Kelume,-,1581.09,-2.38,1788.64,0.0,69.18,0.79,72,0.0,53,0.0,18,0.0,1,0.0,73.61,0.0,2021-06-02,G,2,-
227,0,Darkriddler,-,1580.3,-2.07,1816.85,0.0,78.85,0.69,24,0.0,17,0.0,7,0.0,0,0.0,70.83,0.0,2026-05-08,-,0,-
-,-,V0jta,CZ,1579.88,-3.85,1713.41,0.0,44.51,1.28,310,0.0,180,0.0,130,0.0,0,0.0,58.06,0.0,2023-11-15,G,16,-
228,28,arDKee,-,1579.51,12.09,1707.45,2.84,42.65,-3.08,94,12.0,64,6.0,30,6.0,0,0.0,68.09,-2.64,2026-07-20,-,0,589.0
229,-6,flaminghito,-,1578.95,-4.8,1685.56,0.0,35.53,1.6,304,0.0,173,0.0,130,0.0,1,0.0,56.91,0.0,2026-05-31,P,8,913.0
230,-20,maunzzz,SE,1578.74,-11.84,1662.09,-11.25,27.78,0.2,262,20.0,150,7.0,108,13.0,4,0.0,57.25,-1.84,2026-07-26,-,0,162.0
231,-2,SuperHans,-,1578.51,-2.79,1754.74,0.0,58.74,0.93,58,0.0,41,0.0,17,0.0,0,0.0,70.69,0.0,2026-04-07,-,0,589.0
232,-7,flutter,US,1578.03,-5.32,1666.73,-1.74,29.57,1.19,288,6.0,169,3.0,116,3.0,3,0.0,58.68,-0.19,2026-07-17,P,2,172.0
-,-,ShiLin,-,1578.01,-2.44,1779.13,0.0,67.04,0.81,60,0.0,50,0.0,10,0.0,0,0.0,83.33,0.0,2022-09-04,-,0,-
233,-18,DyziK,PL,1577.87,-9.1,1701.4,-9.93,41.18,-0.28,106,6.0,66,1.0,40,5.0,0,0.0,62.26,-2.74,2026-07-11,-,0,319.0
234,-8,MartinW,DE,1577.83,-5.35,1661.28,-2.2,27.82,1.05,496,10.0,284,4.0,209,6.0,3,0.0,57.26,-0.35,2026-07-27,G,4,132.0
235,-28,CouchKing,PK,1577.59,-14.64,1658.06,-10.43,26.83,1.4,616,10.0,335,1.0,271,7.0,10,2.0,54.38,-0.74,2026-08-13,P,2,99.0
236,0,J0hnny_Utah7,CA,1577.09,-0.27,1712.67,-3.6,45.19,-1.11,110,6.0,77,2.0,33,4.0,0,0.0,70.0,-2.12,2026-06-30,-,0,989.0
-,-,Dr.Ampelmann,-,1576.92,-2.8,1752.85,0.0,58.64,0.93,76,0.0,61,0.0,15,0.0,0,0.0,80.26,0.0,2023-11-15,-,0,-
-,-,Allmrak,-,1576.9,-2.13,1806.95,0.0,76.69,0.71,60,0.0,49,0.0,11,0.0,0,0.0,81.67,0.0,2020-05-31,-,0,-
237,-7,jRune,-,1576.34,-4.87,1700.21,-6.34,41.29,-0.49,150,6.0,84,2.0,65,4.0,1,0.0,56.0,-0.94,2026-07-17,P,6,327.0
238,-5,Balan,CN,1576.0,-1.8,1848.81,0.0,90.94,0.6,16,0.0,13,0.0,3,0.0,0,0.0,81.25,0.0,2026-05-07,-,0,1051.0
239,118,xYotsuba,-,1575.94,59.51,1811.3,38.42,78.45,-7.03,26,6.0,25,6.0,1,0.0,0,0.0,96.15,1.15,2026-07-10,-,0,-
-,-,borostar,-,1575.71,-1.96,1826.56,0.0,83.62,0.65,24,0.0,18,0.0,6,0.0,0,0.0,75.0,0.0,2023-06-06,-,0,1388.0
